id,game_date,home_team,away_team,stadium,region,note
6349,2023-04-21,한화,LG,대전,대전,
6350,2023-04-22,KIA,삼성,광주,광주,
6351,2023-04-22,NC,롯데,창원,창원,
6352,2023-04-22,SSG,키움,인천,인천,
6353,2023-04-22,두산,KT,잠실,서울,
6354,2023-04-22,한화,LG,대전,대전,
6355,2023-04-23,KIA,삼성,광주,광주,
6356,2023-04-23,NC,롯데,창원,창원,
6357,2023-04-23,SSG,키움,인천,인천,
6358,2023-04-23,두산,KT,잠실,서울,
6359,2023-04-23,한화,LG,대전,대전,
6360,2023-04-25,KIA,NC,광주,광주,
6361,2023-04-25,LG,SSG,잠실,서울,
6362,2023-04-25,롯데,한화,사직,부산,우천취소
6363,2023-04-25,삼성,두산,대구,대구,우천취소
6364,2023-04-25,키움,KT,고척,서울,
6365,2023-04-26,KIA,NC,광주,광주,
6366,2023-04-26,LG,SSG,잠실,서울,
6367,2023-04-26,롯데,한화,사직,부산,
6368,2023-04-26,삼성,두산,대구,대구,
6369,2023-04-26,키움,KT,고척,서울,
6370,2023-04-27,KIA,NC,광주,광주,
6371,2023-04-27,LG,SSG,잠실,서울,
6372,2023-04-27,롯데,한화,사직,부산,
6373,2023-04-27,삼성,두산,대구,대구,
6374,2023-04-27,키움,KT,고척,서울,
6375,2023-04-28,KT,삼성,수원,수원,
6376,2023-04-28,LG,KIA,잠실,서울,
6377,2023-04-28,SSG,두산,인천,인천,
6378,2023-04-28,롯데,키움,사직,부산,
6379,2023-04-28,한화,NC,대전,대전,
6380,2023-04-29,KT,삼성,수원,수원,
6381,2023-04-29,LG,KIA,잠실,서울,
6382,2023-04-29,SSG,두산,인천,인천,
6383,2023-04-29,롯데,키움,사직,부산,우천취소
6384,2023-04-29,한화,NC,대전,대전,
6385,2023-04-30,KT,삼성,수원,수원,
6386,2023-04-30,LG,KIA,잠실,서울,
6387,2023-04-30,SSG,두산,인천,인천,
6388,2023-04-30,롯데,키움,사직,부산,
6389,2023-04-30,한화,NC,대전,대전,
6390,2023-05-02,KIA,롯데,광주,광주,
6391,2023-05-02,NC,LG,창원,창원,
6392,2023-05-02,SSG,KT,인천,인천,
6393,2023-05-02,두산,한화,잠실,서울,
6394,2023-05-02,삼성,키움,대구,대구,
6395,2023-05-03,KIA,롯데,광주,광주,
6396,2023-05-03,NC,LG,창원,창원,
6397,2023-05-03,SSG,KT,인천,인천,
6398,2023-05-03,두산,한화,잠실,서울,
6399,2023-05-03,삼성,키움,대구,대구,
6400,2023-05-04,KIA,롯데,광주,광주,우천취소
6401,2023-05-04,NC,LG,창원,창원,우천취소
6402,2023-05-04,SSG,KT,인천,인천,
6403,2023-05-04,두산,한화,잠실,서울,
6404,2023-05-04,삼성,키움,대구,대구,
6405,2023-05-05,NC,KIA,창원,창원,우천취소
6406,2023-05-05,두산,LG,잠실,서울,우천취소
6407,2023-05-05,롯데,삼성,사직,부산,우천취소
6408,2023-05-05,키움,SSG,고척,서울,
6409,2023-05-05,한화,KT,한밭,대전,우천취소
6410,2023-05-06,NC,KIA,창원,창원,우천취소
6411,2023-05-06,두산,LG,잠실,서울,우천취소
6412,2023-05-06,롯데,삼성,사직,부산,우천취소
6413,2023-05-06,키움,SSG,고척,서울,
6414,2023-05-06,한화,KT,한밭,대전,우천취소
6415,2023-05-07,NC,KIA,창원,창원,우천취소
6416,2023-05-07,두산,LG,잠실,서울,
6417,2023-05-07,롯데,삼성,사직,부산,우천취소
6418,2023-05-07,키움,SSG,고척,서울,
6419,2023-05-07,한화,KT,대전,대전,
6420,2023-05-09,KIA,SSG,광주,광주,
6421,2023-05-09,KT,NC,수원,수원,
6422,2023-05-09,LG,키움,잠실,서울,
6423,2023-05-09,롯데,두산,사직,부산,
6424,2023-05-09,한화,삼성,대전,대전,
6425,2023-05-10,KIA,SSG,광주,광주,
6426,2023-05-10,KT,NC,수원,수원,
6427,2023-05-10,LG,키움,잠실,서울,
6428,2023-05-10,롯데,두산,사직,부산,
6429,2023-05-10,한화,삼성,대전,대전,
6430,2023-05-11,KIA,SSG,광주,광주,
6431,2023-05-11,KT,NC,수원,수원,
6432,2023-05-11,LG,키움,잠실,서울,
6433,2023-05-11,롯데,두산,사직,부산,
6434,2023-05-11,한화,삼성,대전,대전,
6435,2023-05-12,KT,롯데,수원,수원,
6436,2023-05-12,SSG,한화,인천,인천,
6437,2023-05-12,두산,KIA,잠실,서울,
6438,2023-05-12,삼성,LG,대구,대구,
6439,2023-05-12,키움,NC,고척,서울,
6440,2023-05-13,KT,롯데,수원,수원,
6441,2023-05-13,SSG,한화,인천,인천,
6442,2023-05-13,두산,KIA,잠실,서울,
6443,2023-05-13,삼성,LG,대구,대구,
6444,2023-05-13,키움,NC,고척,서울,
6445,2023-05-14,KT,롯데,수원,수원,
6446,2023-05-14,SSG,한화,인천,인천,
6447,2023-05-14,두산,KIA,잠실,서울,
6448,2023-05-14,삼성,LG,대구,대구,
6449,2023-05-14,키움,NC,고척,서울,
6450,2023-05-16,LG,KT,잠실,서울,
6451,2023-05-16,NC,SSG,창원,창원,
6452,2023-05-16,삼성,KIA,대구,대구,
6453,2023-05-16,키움,두산,고척,서울,
6454,2023-05-16,한화,롯데,대전,대전,
6455,2023-05-17,LG,KT,잠실,서울,
6456,2023-05-17,NC,SSG,창원,창원,
6457,2023-05-17,삼성,KIA,대구,대구,
6458,2023-05-17,키움,두산,고척,서울,
6459,2023-05-17,한화,롯데,대전,대전,
6460,2023-05-18,LG,KT,잠실,서울,
6461,2023-05-18,NC,SSG,창원,창원,우천취소
6462,2023-05-18,삼성,KIA,대구,대구,우천취소
6463,2023-05-18,키움,두산,고척,서울,
6464,2023-05-18,한화,롯데,대전,대전,
6465,2023-05-19,KIA,키움,광주,광주,
6466,2023-05-19,KT,두산,수원,수원,
6467,2023-05-19,LG,한화,잠실,서울,
6468,2023-05-19,NC,삼성,창원,창원,
6469,2023-05-19,롯데,SSG,사직,부산,
6470,2023-05-20,KIA,키움,광주,광주,
6471,2023-05-20,KT,두산,수원,수원,
6472,2023-05-20,LG,한화,잠실,서울,
6473,2023-05-20,NC,삼성,창원,창원,
6474,2023-05-20,롯데,SSG,사직,부산,
6475,2023-05-21,KIA,키움,광주,광주,
6476,2023-05-21,KT,두산,수원,수원,
6477,2023-05-21,LG,한화,잠실,서울,
6478,2023-05-21,NC,삼성,창원,창원,
6479,2023-05-21,롯데,SSG,사직,부산,
6480,2023-05-23,KT,키움,수원,수원,
6481,2023-05-23,SSG,LG,인천,인천,
6482,2023-05-23,두산,삼성,잠실,서울,
6483,2023-05-23,롯데,NC,사직,부산,
6484,2023-05-23,한화,KIA,대전,대전,
6485,2023-05-24,KT,키움,수원,수원,
6486,2023-05-24,SSG,LG,인천,인천,
6487,2023-05-24,두산,삼성,잠실,서울,
6488,2023-05-24,롯데,NC,사직,부산,
6489,2023-05-24,한화,KIA,대전,대전,
6490,2023-05-25,KT,키움,수원,수원,
6491,2023-05-25,SSG,LG,인천,인천,
6492,2023-05-25,두산,삼성,잠실,서울,
6493,2023-05-25,롯데,NC,사직,부산,
6494,2023-05-25,한화,KIA,대전,대전,
6495,2023-05-26,KIA,LG,광주,광주,
6496,2023-05-26,NC,한화,창원,창원,
6497,2023-05-26,두산,SSG,잠실,서울,
6498,2023-05-26,삼성,KT,대구,대구,
6499,2023-05-26,키움,롯데,고척,서울,
6500,2023-05-27,KIA,LG,광주,광주,
6501,2023-05-27,NC,한화,창원,창원,
6502,2023-05-27,두산,SSG,잠실,서울,우천취소
6503,2023-05-27,삼성,KT,대구,대구,
6504,2023-05-27,키움,롯데,고척,서울,
6505,2023-05-28,KIA,LG,광주,광주,
6506,2023-05-28,NC,한화,창원,창원,우천취소
6507,2023-05-28,두산,SSG,잠실,서울,우천취소
6508,2023-05-28,삼성,KT,대구,대구,
6509,2023-05-28,키움,롯데,고척,서울,
6510,2023-05-30,KIA,KT,광주,광주,
6511,2023-05-30,LG,롯데,잠실,서울,
6512,2023-05-30,NC,두산,창원,창원,
6513,2023-05-30,SSG,삼성,인천,인천,
6514,2023-05-30,한화,키움,대전,대전,
6515,2023-05-31,KIA,KT,광주,광주,
6516,2023-05-31,LG,롯데,잠실,서울,
6517,2023-05-31,NC,두산,창원,창원,
6518,2023-05-31,SSG,삼성,인천,인천,
6519,2023-05-31,한화,키움,대전,대전,
6520,2023-06-01,KIA,KT,광주,광주,우천취소
6521,2023-06-01,LG,롯데,잠실,서울,
6522,2023-06-01,NC,두산,창원,창원,우천취소
6523,2023-06-01,SSG,삼성,인천,인천,
6524,2023-06-01,한화,키움,대전,대전,
6525,2023-06-02,KT,두산,수원,수원,
6526,2023-06-02,LG,NC,잠실,서울,
6527,2023-06-02,SSG,키움,인천,인천,
6528,2023-06-02,롯데,KIA,사직,부산,
6529,2023-06-02,한화,삼성,대전,대전,
6530,2023-06-03,KT,두산,수원,수원,
6531,2023-06-03,LG,NC,잠실,서울,
6532,2023-06-03,SSG,키움,인천,인천,
6533,2023-06-03,롯데,KIA,사직,부산,
6534,2023-06-03,한화,삼성,대전,대전,
6535,2023-06-04,KT,두산,수원,수원,
6536,2023-06-04,LG,NC,잠실,서울,
6537,2023-06-04,SSG,키움,인천,인천,
6538,2023-06-04,롯데,KIA,사직,부산,
6539,2023-06-04,한화,삼성,대전,대전,
6540,2023-06-06,KIA,SSG,광주,광주,
6541,2023-06-06,두산,한화,잠실,서울,
6542,2023-06-06,롯데,KT,사직,부산,
6543,2023-06-06,삼성,NC,대구,대구,
6544,2023-06-06,키움,LG,고척,서울,
6545,2023-06-07,KIA,SSG,광주,광주,
6546,2023-06-07,두산,한화,잠실,서울,
6547,2023-06-07,롯데,KT,사직,부산,
6548,2023-06-07,삼성,NC,대구,대구,
6549,2023-06-07,키움,LG,고척,서울,
6550,2023-06-08,KIA,SSG,광주,광주,
6551,2023-06-08,두산,한화,잠실,서울,
6552,2023-06-08,롯데,KT,사직,부산,
6553,2023-06-08,삼성,NC,대구,대구,
6554,2023-06-08,키움,LG,고척,서울,
6555,2023-06-09,KT,키움,수원,수원,
6556,2023-06-09,NC,SSG,창원,창원,
6557,2023-06-09,두산,KIA,잠실,서울,
6558,2023-06-09,삼성,롯데,대구,대구,
6559,2023-06-09,한화,LG,대전,대전,
6560,2023-06-10,KT,키움,수원,수원,
6561,2023-06-10,NC,SSG,창원,창원,
6562,2023-06-10,두산,KIA,잠실,서울,
6563,2023-06-10,삼성,롯데,대구,대구,
6564,2023-06-10,한화,LG,대전,대전,
6565,2023-06-11,KT,키움,수원,수원,
6566,2023-06-11,NC,SSG,창원,창원,
6567,2023-06-11,두산,KIA,잠실,서울,
6568,2023-06-11,삼성,롯데,대구,대구,
6569,2023-06-11,한화,LG,대전,대전,
6570,2023-06-13,LG,삼성,잠실,서울,
6571,2023-06-13,NC,두산,창원,창원,
6572,2023-06-13,SSG,KT,인천,인천,
6573,2023-06-13,롯데,한화,사직,부산,
6574,2023-06-13,키움,KIA,고척,서울,
6575,2023-06-14,LG,삼성,잠실,서울,
6576,2023-06-14,NC,두산,창원,창원,
6577,2023-06-14,SSG,KT,인천,인천,
6578,2023-06-14,롯데,한화,사직,부산,
6579,2023-06-14,키움,KIA,고척,서울,
6580,2023-06-15,LG,삼성,잠실,서울,
6581,2023-06-15,NC,두산,창원,창원,
6582,2023-06-15,SSG,KT,인천,인천,
6583,2023-06-15,롯데,한화,사직,부산,
6584,2023-06-15,키움,KIA,고척,서울,
6585,2023-06-16,KIA,NC,광주,광주,
6586,2023-06-16,KT,삼성,수원,수원,
6587,2023-06-16,LG,두산,잠실,서울,
6588,2023-06-16,SSG,롯데,인천,인천,
6589,2023-06-16,한화,키움,대전,대전,
6590,2023-06-17,KIA,NC,광주,광주,
6591,2023-06-17,KT,삼성,수원,수원,
6592,2023-06-17,LG,두산,잠실,서울,
6593,2023-06-17,SSG,롯데,인천,인천,
6594,2023-06-17,한화,키움,대전,대전,
6595,2023-06-18,KIA,NC,광주,광주,
6596,2023-06-18,KT,삼성,수원,수원,
6597,2023-06-18,LG,두산,잠실,서울,
6598,2023-06-18,SSG,롯데,인천,인천,
6599,2023-06-18,한화,키움,대전,대전,
6600,2023-06-20,KT,롯데,수원,수원,
6601,2023-06-20,NC,LG,창원,창원,
6602,2023-06-20,두산,SSG,잠실,서울,
6603,2023-06-20,삼성,키움,대구,대구,
6604,2023-06-20,한화,KIA,대전,대전,
6605,2023-06-21,KT,롯데,수원,수원,
6606,2023-06-21,NC,LG,창원,창원,
6607,2023-06-21,두산,SSG,잠실,서울,
6608,2023-06-21,삼성,키움,대구,대구,
6609,2023-06-21,한화,KIA,대전,대전,
6610,2023-06-22,KT,롯데,수원,수원,
6611,2023-06-22,NC,LG,창원,창원,
6612,2023-06-22,두산,SSG,잠실,서울,
6613,2023-06-22,삼성,키움,대구,대구,
6614,2023-06-22,한화,KIA,대전,대전,
6615,2023-06-23,KIA,KT,광주,광주,
6616,2023-06-23,LG,롯데,잠실,서울,
6617,2023-06-23,NC,한화,창원,창원,
6618,2023-06-23,SSG,삼성,인천,인천,
6619,2023-06-23,키움,두산,고척,서울,
6620,2023-06-24,KIA,KT,광주,광주,
6621,2023-06-24,LG,롯데,잠실,서울,
6622,2023-06-24,NC,한화,창원,창원,
6623,2023-06-24,SSG,삼성,인천,인천,
6624,2023-06-24,키움,두산,고척,서울,
6625,2023-06-25,KIA,KT,광주,광주,우천취소
6626,2023-06-25,LG,롯데,잠실,서울,
6627,2023-06-25,NC,한화,창원,창원,우천취소
6628,2023-06-25,SSG,삼성,인천,인천,
6629,2023-06-25,키움,두산,고척,서울,
6630,2023-06-27,KIA,키움,광주,광주,
6631,2023-06-27,SSG,LG,인천,인천,
6632,2023-06-27,두산,NC,잠실,서울,
6633,2023-06-27,롯데,삼성,사직,부산,
6634,2023-06-27,한화,KT,대전,대전,
6635,2023-06-28,KIA,키움,광주,광주,
6636,2023-06-28,SSG,LG,인천,인천,
6637,2023-06-28,두산,NC,잠실,서울,
6638,2023-06-28,롯데,삼성,사직,부산,
6639,2023-06-28,한화,KT,대전,대전,
6640,2023-06-29,KIA,키움,광주,광주,우천취소
6641,2023-06-29,SSG,LG,문학,인천,우천취소
6642,2023-06-29,두산,NC,잠실,서울,우천취소
6643,2023-06-29,롯데,삼성,사직,부산,우천취소
6644,2023-06-29,한화,KT,한밭,대전,우천취소
6645,2023-06-30,KT,NC,수원,수원,
6646,2023-06-30,LG,KIA,잠실,서울,
6647,2023-06-30,롯데,두산,사직,부산,
6648,2023-06-30,삼성,한화,대구,대구,
6649,2023-06-30,키움,SSG,고척,서울,
6650,2023-07-01,KT,NC,수원,수원,
6651,2023-07-01,LG,KIA,잠실,서울,
6652,2023-07-01,롯데,두산,사직,부산,
6653,2023-07-01,삼성,한화,대구,대구,
6654,2023-07-01,키움,SSG,고척,서울,
6655,2023-07-02,KT,NC,수원,수원,
6656,2023-07-02,LG,KIA,잠실,서울,
6657,2023-07-02,롯데,두산,사직,부산,
6658,2023-07-02,삼성,한화,대구,대구,
6659,2023-07-02,키움,SSG,고척,서울,
6660,2023-07-04,LG,KT,잠실,서울,우천취소
6661,2023-07-04,SSG,KIA,문학,인천,우천취소
6662,2023-07-04,삼성,두산,대구,대구,
6663,2023-07-04,키움,NC,고척,서울,
6664,2023-07-04,한화,롯데,한밭,대전,우천취소
6665,2023-07-05,LG,KT,잠실,서울,
6666,2023-07-05,SSG,KIA,인천,인천,
6667,2023-07-05,삼성,두산,대구,대구,
6668,2023-07-05,키움,NC,고척,서울,
6669,2023-07-05,한화,롯데,대전,대전,
6670,2023-07-06,LG,KT,잠실,서울,
6671,2023-07-06,SSG,KIA,인천,인천,
6672,2023-07-06,삼성,두산,대구,대구,
6673,2023-07-06,키움,NC,고척,서울,
6674,2023-07-06,한화,롯데,대전,대전,
6675,2023-07-07,KT,KIA,수원,수원,
6676,2023-07-07,NC,삼성,창원,창원,우천취소
6677,2023-07-07,두산,키움,잠실,서울,
6678,2023-07-07,롯데,LG,사직,부산,우천취소
6679,2023-07-07,한화,SSG,한밭,대전,우천취소
6680,2023-07-08,KT,KIA,수원,수원,
6681,2023-07-08,NC,삼성,창원,창원,
6682,2023-07-08,두산,키움,잠실,서울,
6683,2023-07-08,롯데,LG,사직,부산,
6684,2023-07-08,한화,SSG,대전,대전,
6685,2023-07-09,KT,KIA,수원,수원,
6686,2023-07-09,NC,삼성,창원,창원,
6687,2023-07-09,두산,키움,잠실,서울,
6688,2023-07-09,롯데,LG,사직,부산,
6689,2023-07-09,한화,SSG,대전,대전,
6690,2023-07-11,KIA,삼성,광주,광주,우천취소
6691,2023-07-11,LG,한화,잠실,서울,우천취소
6692,2023-07-11,NC,롯데,창원,창원,우천취소
6693,2023-07-11,SSG,두산,문학,인천,우천취소
6694,2023-07-11,키움,KT,고척,서울,
6695,2023-07-12,KIA,삼성,광주,광주,
6696,2023-07-12,LG,한화,잠실,서울,
6697,2023-07-12,NC,롯데,창원,창원,
6698,2023-07-12,SSG,두산,인천,인천,
6699,2023-07-12,키움,KT,고척,서울,
6700,2023-07-13,KIA,삼성,광주,광주,
6701,2023-07-13,LG,한화,잠실,서울,우천취소
6702,2023-07-13,NC,롯데,창원,창원,
6703,2023-07-13,SSG,두산,문학,인천,우천취소
6704,2023-07-13,키움,KT,고척,서울,
6705,2023-07-15,나눔,드림,,,
6706,2023-07-21,KIA,두산,광주,광주,
6707,2023-07-21,LG,SSG,잠실,서울,
6708,2023-07-21,롯데,키움,사직,부산,
6709,2023-07-21,삼성,KT,대구,대구,
6710,2023-07-21,한화,NC,대전,대전,
6711,2023-07-22,KIA,두산,광주,광주,우천취소
6712,2023-07-22,LG,SSG,잠실,서울,우천취소
6713,2023-07-22,롯데,키움,사직,부산,
6714,2023-07-22,삼성,KT,대구,대구,
6715,2023-07-22,한화,NC,대전,대전,
6716,2023-07-23,KIA,두산,광주,광주,우천취소
6717,2023-07-23,LG,SSG,잠실,서울,우천취소
6718,2023-07-23,롯데,키움,사직,부산,
6719,2023-07-23,삼성,KT,대구,대구,
6720,2023-07-23,한화,NC,한밭,대전,우천취소
6721,2023-07-25,KT,LG,수원,수원,
6722,2023-07-25,NC,KIA,창원,창원,
6723,2023-07-25,두산,롯데,잠실,서울,
6724,2023-07-25,삼성,SSG,대구,대구,
6725,2023-07-25,키움,한화,고척,서울,
6726,2023-07-26,KT,LG,수원,수원,
6727,2023-07-26,NC,KIA,창원,창원,
6728,2023-07-26,두산,롯데,잠실,서울,
6729,2023-07-26,삼성,SSG,대구,대구,
6730,2023-07-26,키움,한화,고척,서울,
6731,2023-07-27,KT,LG,수원,수원,
6732,2023-07-27,NC,KIA,창원,창원,
6733,2023-07-27,두산,롯데,잠실,서울,
6734,2023-07-27,삼성,SSG,대구,대구,
6735,2023-07-27,키움,한화,고척,서울,
6736,2023-07-28,KIA,롯데,광주,광주,
6737,2023-07-28,NC,KT,창원,창원,
6738,2023-07-28,SSG,한화,인천,인천,
6739,2023-07-28,두산,LG,잠실,서울,
6740,2023-07-28,키움,삼성,고척,서울,
6741,2023-07-29,KIA,롯데,광주,광주,
6742,2023-07-29,NC,KT,창원,창원,
6743,2023-07-29,SSG,한화,인천,인천,
6744,2023-07-29,두산,LG,잠실,서울,
6745,2023-07-29,키움,삼성,고척,서울,
6746,2023-07-30,KIA,롯데,광주,광주,
6747,2023-07-30,NC,KT,창원,창원,
6748,2023-07-30,SSG,한화,인천,인천,
6749,2023-07-30,두산,LG,잠실,서울,
6750,2023-07-30,키움,삼성,고척,서울,
6751,2023-08-01,KT,SSG,수원,수원,
6752,2023-08-01,LG,키움,잠실,서울,
6753,2023-08-01,롯데,NC,사직,부산,
6754,2023-08-01,삼성,KIA,대구,대구,
6755,2023-08-01,한화,두산,대전,대전,
6756,2023-08-02,KT,SSG,수원,수원,
6757,2023-08-02,LG,키움,잠실,서울,
6758,2023-08-02,롯데,NC,사직,부산,
6759,2023-08-02,삼성,KIA,대구,대구,
6760,2023-08-02,한화,두산,대전,대전,
6761,2023-08-03,KT,SSG,수원,수원,
6762,2023-08-03,LG,키움,잠실,서울,
6763,2023-08-03,롯데,NC,사직,부산,
6764,2023-08-03,삼성,KIA,대구,대구,
6765,2023-08-03,한화,두산,대전,대전,
6766,2023-08-04,KIA,한화,광주,광주,
6767,2023-08-04,NC,키움,창원,창원,
6768,2023-08-04,두산,KT,잠실,서울,
6769,2023-08-04,롯데,SSG,사직,부산,
6770,2023-08-04,삼성,LG,대구,대구,
6771,2023-08-05,KIA,한화,광주,광주,
6772,2023-08-05,NC,키움,창원,창원,
6773,2023-08-05,두산,KT,잠실,서울,
6774,2023-08-05,롯데,SSG,사직,부산,
6775,2023-08-05,삼성,LG,대구,대구,
6776,2023-08-06,KIA,한화,광주,광주,
6777,2023-08-06,NC,키움,창원,창원,
6778,2023-08-06,두산,KT,잠실,서울,
6779,2023-08-06,롯데,SSG,사직,부산,
6780,2023-08-06,삼성,LG,대구,대구,
6781,2023-08-08,KIA,LG,광주,광주,우천취소
6782,2023-08-08,KT,한화,수원,수원,
6783,2023-08-08,SSG,NC,인천,인천,
6784,2023-08-08,두산,삼성,잠실,서울,
6785,2023-08-08,키움,롯데,고척,서울,
6786,2023-08-09,KIA,LG,광주,광주,
6787,2023-08-09,KT,한화,수원,수원,
6788,2023-08-09,SSG,NC,인천,인천,
6789,2023-08-09,두산,삼성,잠실,서울,
6790,2023-08-09,키움,롯데,고척,서울,
6791,2023-08-10,KIA,LG,광주,광주,우천취소
6792,2023-08-10,KT,한화,수원,수원,우천취소
6793,2023-08-10,SSG,NC,문학,인천,우천취소
6794,2023-08-10,두산,삼성,잠실,서울,우천취소
6795,2023-08-10,키움,롯데,고척,서울,
6796,2023-08-11,KT,NC,수원,수원,
6797,2023-08-11,LG,키움,잠실,서울,
6798,2023-08-11,SSG,삼성,인천,인천,
6799,2023-08-11,롯데,KIA,사직,부산,
6800,2023-08-11,한화,두산,대전,대전,
6801,2023-08-12,KT,NC,수원,수원,
6802,2023-08-12,LG,키움,잠실,서울,
6803,2023-08-12,SSG,삼성,인천,인천,
6804,2023-08-12,롯데,KIA,사직,부산,
6805,2023-08-12,한화,두산,대전,대전,
6806,2023-08-13,KT,NC,수원,수원,
6807,2023-08-13,LG,키움,잠실,서울,
6808,2023-08-13,SSG,삼성,인천,인천,
6809,2023-08-13,롯데,KIA,사직,부산,
6810,2023-08-13,한화,두산,대전,대전,
6811,2023-08-15,KIA,키움,광주,광주,
6812,2023-08-15,NC,한화,창원,창원,
6813,2023-08-15,두산,KT,잠실,서울,
6814,2023-08-15,롯데,SSG,사직,부산,
6815,2023-08-15,삼성,LG,대구,대구,
6816,2023-08-16,KIA,키움,광주,광주,
6817,2023-08-16,NC,한화,창원,창원,
6818,2023-08-16,두산,KT,잠실,서울,
6819,2023-08-16,롯데,SSG,사직,부산,
6820,2023-08-16,삼성,LG,대구,대구,
6821,2023-08-17,KIA,키움,광주,광주,
6822,2023-08-17,NC,한화,창원,창원,
6823,2023-08-17,두산,KT,잠실,서울,
6824,2023-08-17,롯데,SSG,사직,부산,
6825,2023-08-17,삼성,LG,대구,대구,
6826,2023-08-18,SSG,LG,인천,인천,
6827,2023-08-18,두산,NC,잠실,서울,우천취소
6828,2023-08-18,삼성,KIA,대구,대구,
6829,2023-08-18,키움,롯데,고척,서울,
6830,2023-08-18,한화,KT,대전,대전,
6831,2023-08-19,SSG,LG,인천,인천,
6832,2023-08-19,두산,NC,잠실,서울,
6833,2023-08-19,삼성,KIA,대구,대구,
6834,2023-08-19,키움,롯데,고척,서울,
6835,2023-08-19,한화,KT,대전,대전,
6836,2023-08-20,SSG,LG,인천,인천,
6837,2023-08-20,두산,NC,잠실,서울,
6838,2023-08-20,삼성,KIA,대구,대구,
6839,2023-08-20,키움,롯데,고척,서울,
6840,2023-08-20,한화,KT,대전,대전,
6841,2023-08-22,KT,KIA,수원,수원,
6842,2023-08-22,LG,롯데,잠실,서울,우천취소
6843,2023-08-22,SSG,NC,문학,인천,우천취소
6844,2023-08-22,키움,두산,고척,서울,
6845,2023-08-22,한화,삼성,대전,대전,
6846,2023-08-23,KT,KIA,수원,수원,우천취소
6847,2023-08-23,LG,롯데,잠실,서울,우천취소
6848,2023-08-23,SSG,NC,문학,인천,우천취소
6849,2023-08-23,키움,두산,고척,서울,
6850,2023-08-23,한화,삼성,한밭,대전,우천취소
6851,2023-08-24,KT,KIA,수원,수원,
6852,2023-08-24,LG,롯데,잠실,서울,
6853,2023-08-24,SSG,NC,인천,인천,
6854,2023-08-24,키움,두산,고척,서울,
6855,2023-08-24,한화,삼성,한밭,대전,우천취소
6856,2023-08-25,KIA,한화,광주,광주,
6857,2023-08-25,NC,LG,창원,창원,
6858,2023-08-25,두산,SSG,잠실,서울,
6859,2023-08-25,롯데,KT,사직,부산,
6860,2023-08-25,삼성,키움,대구,대구,
6861,2023-08-26,KIA,한화,광주,광주,
6862,2023-08-26,NC,LG,창원,창원,
6863,2023-08-26,두산,SSG,잠실,서울,
6864,2023-08-26,롯데,KT,사직,부산,
6865,2023-08-26,삼성,키움,대구,대구,
6866,2023-08-27,KIA,한화,광주,광주,
6867,2023-08-27,NC,LG,창원,창원,
6868,2023-08-27,두산,SSG,잠실,서울,
6869,2023-08-27,롯데,KT,사직,부산,
6870,2023-08-27,삼성,키움,대구,대구,
6871,2023-08-29,KIA,NC,광주,광주,우천취소
6872,2023-08-29,KT,삼성,수원,수원,우천취소
6873,2023-08-29,LG,두산,잠실,서울,우천취소
6874,2023-08-29,SSG,키움,문학,인천,우천취소
6875,2023-08-29,한화,롯데,한밭,대전,우천취소
6876,2023-08-30,KIA,NC,광주,광주,우천취소
6877,2023-08-30,KT,삼성,수원,수원,우천취소
6878,2023-08-30,LG,두산,잠실,서울,우천취소
6879,2023-08-30,SSG,키움,인천,인천,
6880,2023-08-30,한화,롯데,한밭,대전,우천취소
6881,2023-08-31,KIA,NC,광주,광주,
6882,2023-08-31,KT,삼성,수원,수원,
6883,2023-08-31,LG,두산,잠실,서울,
6884,2023-08-31,SSG,키움,인천,인천,
6885,2023-08-31,한화,롯데,대전,대전,
6886,2023-09-01,LG,한화,잠실,서울,
6887,2023-09-01,SSG,KIA,인천,인천,
6888,2023-09-01,롯데,두산,사직,부산,우천취소
6889,2023-09-01,삼성,NC,대구,대구,
6890,2023-09-01,키움,KT,고척,서울,
6891,2023-09-02,LG,한화,잠실,서울,
6892,2023-09-02,SSG,KIA,인천,인천,
6893,2023-09-02,롯데,두산,사직,부산,우천취소
6894,2023-09-02,삼성,NC,대구,대구,
6895,2023-09-02,키움,KT,고척,서울,
6896,2023-09-03,LG,한화,잠실,서울,
6897,2023-09-03,SSG,KIA,인천,인천,
6898,2023-09-03,롯데,두산,사직,부산,
6899,2023-09-03,삼성,NC,대구,대구,
6900,2023-09-03,키움,KT,고척,서울,
6901,2023-09-04,롯데,두산,사직,부산,
6902,2023-09-05,KT,LG,수원,수원,
6903,2023-09-05,NC,키움,창원,창원,
6904,2023-09-05,두산,KIA,잠실,서울,우천취소
6905,2023-09-05,롯데,삼성,사직,부산,
6906,2023-09-05,한화,SSG,대전,대전,
6907,2023-09-06,KT,LG,수원,수원,
6908,2023-09-06,NC,키움,창원,창원,
6909,2023-09-06,두산,KIA,잠실,서울,
6910,2023-09-06,롯데,삼성,사직,부산,
6911,2023-09-06,한화,SSG,대전,대전,
6912,2023-09-07,KT,LG,수원,수원,
6913,2023-09-07,NC,키움,창원,창원,
6914,2023-09-07,두산,KIA,잠실,서울,
6915,2023-09-07,롯데,삼성,사직,부산,
6916,2023-09-07,한화,SSG,대전,대전,
6917,2023-09-08,KIA,LG,광주,광주,
6918,2023-09-08,KT,SSG,수원,수원,
